,Date,Price,Signal,,,,,,,
,3/23/2016,3.97,BUY,,"1,360.00",,,,,
,3/16/2016,3.8843,SELL,,"1,362.73",,,,,
,3/10/2016,3.4545,BUY,,"1,214.37",,,,,
,3/2/2016,3.9935,SELL,,"1,216.80",,,,,
,2/25/2016,3.6915,BUY,,"1,127.04",,,,,
,2/18/2016,3.5651,SELL,,"1,129.30",,,,,
,2/12/2016,3.311,BUY,,"1,050.91",,,,,
,2/3/2016,3.6249,SHORT,,971.04,,,,,
,1/29/2016,3.5753,BUY,,961.6,,,,,
,12/30/2015,4.9451,SELL,,963.53,,,,,
,12/17/2015,4.5878,BUY,,895.7,,,,,
,12/7/2015,4.9904,SELL,,897.5,,,,,
,11/30/2015,4.9199,BUY,,886.59,,,,,
,11/24/2015,4.685,SHORT,,937.13,,,,,
,11/20/2015,4.8297,BUY,,969.95,,,,,
,11/6/2015,5.852,SHORT,,829.02,,,,,
,10/30/2015,5.49,BUY,,780.86,,,,,
,10/19/2015,6.2101,SELL,,782.42,,,,,
,10/6/2015,5.79,BUY,,730.95,,,,,
,9/24/2015,7.21,SELL,,732.41,,,,,
,9/21/2015,6.397,BUY,,651.13,,,,,
,9/16/2015,6.44,SELL,,652.43,,,,,
,8/31/2015,4.8068,BUY,,487.95,,,,,
,8/20/2015,5.28,SELL,,488.93,,,,,
,8/10/2015,3.809,BUY,,353.42,,,,,
,8/4/2015,3.86,SHORT,,350.21,,,,,
,7/29/2015,3.8199,BUY,,347.96,,,,,
,7/1/2015,5.3501,SHORT,,271.66,,,,,
,6/22/2015,5.459,BUY,,278.3,,,,,
,5/27/2015,5.345,SELL,,278.86,,,,,
,5/22/2015,5.3599,BUY,,280.2,,,,,
,5/18/2015,5.56,SELL,,280.76,,,,,
,5/13/2015,5.35,BUY,,270.7,,,,,
,4/21/2015,5.6907,SELL,,271.24,,,,,
,4/13/2015,5.1899,BUY,,247.87,,,,,
,4/1/2015,5.21,SHORT,,247.91,,,,,
,3/26/2015,5.3037,BUY,,253.38,,,,,
,3/10/2015,6.235,SHORT,,221.34,,,,,
,3/5/2015,6.1999,BUY,,220.98,,,,,
,3/2/2015,6.6801,SELL,,221.42,,,,,
,2/25/2015,6.7299,BUY,,223.52,,,,,
,2/13/2015,7.33,SELL,,223.97,,,,,
,2/5/2015,6.207,BUY,,190.04,,,,,
,2/2/2015,5.78,SHORT,,206.02,,,,,
,1/29/2015,6.107,BUY,,218.55,,,,,
,1/20/2015,6.02,SHORT,,222.64,,,,,
,1/14/2015,6.01,BUY,,223.16,,,,,
,12/29/2014,7.2813,SHORT,,190.75,,,,,
,12/18/2014,7.47,BUY,,196.48,,,,,
,12/15/2014,7.651,SELL,,196.87,,,,,
,12/11/2014,7.995,BUY,,206.13,,,,,
,12/8/2014,7.832,SELL,,206.54,,,,,
,11/12/2014,5.7049,BUY,,150.75,,,,,
,11/6/2014,6.0001,SHORT,,144.26,,,,,
,10/30/2014,6.249,BUY,,150.85,,,,,
,10/23/2014,6.47,SELL,,151.15,,,,,
,10/16/2014,5.9864,BUY,,140.13,,,,,
,10/10/2014,6.1836,SHORT,,136.34,,,,,
,10/8/2014,6.35,BUY,,140.57,,,,,
,10/2/2014,6.59,SHORT,,136.17,,,,,
,9/26/2014,6.8623,BUY,,142.37,,,,,
,9/15/2014,6.9428,SHORT,,141.3,,,,,
,9/11/2014,7.0499,BUY,,144.06,,,,,
,8/26/2014,8.3,SELL,,144.35,,,,,
,8/8/2014,6.83,BUY,,119.02,,,,,
,8/1/2014,8.051,SHORT,,103.76,,,,,
,7/30/2014,7.9944,BUY,,103.44,,,,,
,7/28/2014,8.0401,SHORT,,103.27,,,,,
,7/14/2014,8.21,BUY,,105.88,,,,,
,6/25/2014,9.48,SELL,,106.09,,,,,
,6/13/2014,8.9,BUY,,99.8,,,,,
,CLLS,,,,,,,,,
,5/27/2016,31.33,SELL,,208.67,,,,,
,5/23/2016,30.8183,BUY,,205.67,,,,,
,5/18/2016,29.85,SELL,,206.08,,,,,
,5/16/2016,30.43,BUY,,210.51,,,,,
,5/11/2016,31.44,SELL,,210.93,,,,,
,5/6/2016,27.7,BUY,,186.21,,,,,
,4/21/2016,29.19,SELL,,186.58,,,,,
,4/18/2016,28.81,BUY,,184.52,,,,,
,4/8/2016,29.36,SELL,,184.89,,,,,
,3/31/2016,27.32,BUY,,172.39,,,,,
,3/28/2016,27.05,SELL,,172.74,,,,,
,3/14/2016,25.1679,BUY,,161.04,,,,,
,3/8/2016,26.26,SELL,,161.36,,,,,
,2/25/2016,21.35,BUY,,131.45,,,,,
,2/23/2016,21.82,SELL,,131.71,,,,,
,2/17/2016,22.03,BUY,,133.24,,,,,
,1/4/2016,30.41,SELL,,133.51,,,,,
,12/16/2015,28.83,BUY,,126.83,,,,,
,12/1/2015,33.05,SHORT,,112.92,,,,,
,11/25/2015,33.14,BUY,,113.68,,,,,
,11/16/2015,34.97,SELL,,113.91,,,,,
,11/2/2015,27.98,BUY,,91.32,,,,,
,10/21/2015,26.33,SHORT,,97.82,,,,,
,10/19/2015,26.25,BUY,,97.91,,,,,
,10/9/2015,26.74,SHORT,,96.53,,,,,
,10/2/2015,26.865,BUY,,97.37,,,,,
,9/21/2015,32.634,SELL,,97.57,,,,,
,9/11/2015,32.78,BUY,,98.2,,,,,
,9/9/2015,32.67,SHORT,,98.93,,,,,
,8/31/2015,33.6,BUY,,102.15,,,,,
,7/21/2015,38.29,SELL,,102.35,,,,,
,7/16/2015,37.26,BUY,,99.8,,,,,
,CLMS,,,,,,,,,
,5/31/2016,7.7318,SELL,,164.23,,,,,
,5/24/2016,7.5082,BUY,,159.8,,,,,
,4/27/2016,9.13,SELL,,160.12,,,,,
,4/20/2016,9.18,BUY,,161.32,,,,,
,4/15/2016,9.095,SELL,,161.64,,,,,
,4/11/2016,8.445,BUY,,150.39,,,,,
,4/7/2016,8.48,SHORT,,150.37,,,,,
,3/30/2016,8.6,BUY,,153.11,,,,,
,3/28/2016,8.5,SELL,,153.42,,,,,
,3/17/2016,8.6099,BUY,,155.72,,,,,
,3/8/2016,8.54,SHORT,,157.63,,,,,
,2/25/2016,8.55,BUY,,158.45,,,,,
,1/28/2016,9.17,SHORT,,149.01,,,,,
,1/22/2016,9.21,BUY,,150.26,,,,,
,12/30/2015,9.795,SELL,,150.56,,,,,
,12/15/2015,8.9899,BUY,,138.46,,,,,
,12/3/2015,9.5101,SELL,,138.74,,,,,
,11/25/2015,9.45,BUY,,138.14,,,,,
,11/23/2015,9.27,SHORT,,141.44,,,,,
,11/13/2015,8.865,BUY,,135.8,,,,,
,11/5/2015,9.46,SELL,,136.07,,,,,
,11/3/2015,9.61,BUY,,138.5,,,,,
,10/29/2015,9.565,SELL,,138.78,,,,,
,10/28/2015,9.715,BUY,,141.24,,,,,
,10/21/2015,9.5601,SELL,,141.52,,,,,
,10/16/2015,9.4499,BUY,,140.17,,,,,
,10/9/2015,9.4425,SHORT,,140.84,,,,,
,10/5/2015,9.31,BUY,,139.42,,,,,
,9/2/2015,10.04,SHORT,,130.49,,,,,
,8/27/2015,10.568,BUY,,137.9,,,,,
,8/20/2015,11.69,SHORT,,126.33,,,,,
,8/17/2015,11.8,BUY,,128.03,,,,,
,8/6/2015,11.87,SHORT,,127.79,,,,,
,7/31/2015,11.9524,BUY,,129.19,,,,,
,7/15/2015,12.1166,SHORT,,127.97,,,,,
,7/10/2015,12.0266,BUY,,127.53,,,,,
,7/8/2015,12.1134,SHORT,,127.13,,,,,
,7/1/2015,12.3066,BUY,,129.68,,,,,
,6/24/2015,12.69,SELL,,129.94,,,,,
,6/18/2015,12.3355,BUY,,126.56,,,,,
,6/9/2015,12.01,SHORT,,130.61,,,,,
,6/4/2015,12.189,BUY,,133.09,,,,,
,6/1/2015,12.215,SHORT,,133.34,,,,,
,5/27/2015,12.16,BUY,,133.27,,,,,
,5/21/2015,12.08,SHORT,,134.7,,,,,
,5/18/2015,12.29,BUY,,137.59,,,,,
,5/14/2015,12.16,SHORT,,139.63,,,,,
,5/11/2015,12.28,BUY,,141.57,,,,,
,4/30/2015,12.37,SHORT,,141.11,,,,,
,4/28/2015,12.5149,BUY,,143.34,,,,,
,4/23/2015,12.44,SHORT,,144.79,,,,,
,4/15/2015,12.51,BUY,,146.19,,,,,
,4/7/2015,13.3,SELL,,146.48,,,,,
,3/31/2015,13.23,BUY,,146,,,,,
,3/26/2015,12.99,SELL,,146.29,,,,,
,3/18/2015,12.78,BUY,,144.21,,,,,
,3/16/2015,12.81,SHORT,,144.45,,,,,
,3/11/2015,12.57,BUY,,142.31,,,,,
,2/25/2015,13.455,SELL,,142.6,,,,,
,2/18/2015,13.055,BUY,,138.64,,,,,
,2/10/2015,13.04,SELL,,138.92,,,,,
,2/5/2015,12.87,BUY,,137.38,,,,,
,1/30/2015,12.945,SELL,,137.66,,,,,
,1/29/2015,13.1,BUY,,139.59,,,,,
,1/27/2015,12.96,SELL,,139.87,,,,,
,1/26/2015,13.124,BUY,,141.92,,,,,
,1/21/2015,12.951,SELL,,142.2,,,,,
,1/16/2015,12.854,BUY,,141.42,,,,,
,12/30/2014,13.41,SELL,,141.7,,,,,
,12/17/2014,12.27,BUY,,129.91,,,,,
,11/18/2014,13.866,SELL,,130.17,,,,,
,11/4/2014,13.605,BUY,,127.98,,,,,
,10/29/2014,13.445,SELL,,128.24,,,,,
,10/21/2014,12.03,BUY,,114.97,,,,,
,10/10/2014,11.786,SHORT,,117.87,,,,,
,10/2/2014,11.502,BUY,,115.49,,,,,
,9/23/2014,12.113,SHORT,,110.39,,,,,
,9/17/2014,12.12,BUY,,110.9,,,,,
,8/29/2014,12.9247,SELL,,111.12,,,,,
,8/26/2014,12.7453,BUY,,109.8,,,,,
,8/20/2014,12.58,SELL,,110.02,,,,,
,8/1/2014,11.96,BUY,,104.81,,,,,
,7/8/2014,13.486,SELL,,105.02,,,,,
,6/26/2014,13.246,BUY,,103.36,,,,,
,6/23/2014,13.28,SELL,,103.57,,,,,
,6/18/2014,13.264,BUY,,103.65,,,,,
,6/12/2014,13.316,SELL,,103.86,,,,,
,6/5/2014,12.77,BUY,,99.8,,,,,
,CLMT,,,,,,,,,
,5/26/2016,3.6147,BUY,,952.67,,,,,
,4/14/2016,11.7401,SHORT,,565.27,,,,,
,4/7/2016,11.265,BUY,,544.57,,,,,
,4/4/2016,11.145,SHORT,,552.71,,,,,
,3/31/2016,11.475,BUY,,571.36,,,,,
,3/23/2016,13.347,SELL,,572.5,,,,,
,3/16/2016,11.773,BUY,,506,,,,,
,3/10/2016,11.514,SELL,,507.01,,,,,
,3/3/2016,10.166,BUY,,448.55,,,,,
,2/18/2016,12.28,SHORT,,384.21,,,,,
,2/16/2016,12.97,BUY,,407.43,,,,,
,1/25/2016,18.16,SHORT,,318.14,,,,,
,1/21/2016,16.41,BUY,,288.64,,,,,
,1/6/2016,19.85,SHORT,,246.99,,,,,
,12/18/2015,19.085,BUY,,238.42,,,,,
,11/25/2015,25.9,SHORT,,189.51,,,,,
,11/16/2015,25.949,BUY,,190.63,,,,,
,11/4/2015,26.8659,SELL,,191.01,,,,,
,10/23/2015,26.3,BUY,,187.36,,,,,
,10/20/2015,26.65,SELL,,187.74,,,,,
,10/16/2015,26.59,BUY,,187.69,,,,,
,10/12/2015,26.3109,SELL,,188.07,,,,,
,9/30/2015,23.145,BUY,,165.77,,,,,
,9/24/2015,25.27,SELL,,166.1,,,,,
,9/17/2015,24.67,BUY,,162.48,,,,,
,9/15/2015,24.28,SHORT,,165.8,,,,,
,9/3/2015,25.67,BUY,,175.99,,,,,
,8/19/2015,26.34,SHORT,,172.31,,,,,
,8/12/2015,26.4,BUY,,173.4,,,,,
,7/31/2015,27.64,SELL,,173.75,,,,,
,7/27/2015,27.17,BUY,,171.14,,,,,
,7/20/2015,27.79,SELL,,171.48,,,,,
,7/2/2015,25.829,BUY,,159.7,,,,,
,6/29/2015,26.071,SELL,,160.02,,,,,
,6/25/2015,26.69,BUY,,164.15,,,,,
,5/19/2015,27.24,SELL,,164.48,,,,,
,5/12/2015,26.94,BUY,,162.99,,,,,
,5/4/2015,27.58,SELL,,163.32,,,,,
,4/22/2015,27.3499,BUY,,162.28,,,,,
,4/14/2015,26.64,SELL,,162.61,,,,,
,4/2/2015,24.61,BUY,,150.52,,,,,
,3/25/2015,25.83,SHORT,,144.31,,,,,
,3/18/2015,25.22,BUY,,141.47,,,,,
,3/9/2015,28.34,SELL,,141.75,,,,,
,2/20/2015,25.97,BUY,,130.16,,,,,
,2/2/2015,25.33,SELL,,130.42,,,,,
,1/27/2015,25.93,BUY,,133.78,,,,,
,1/23/2015,24.68,SELL,,134.05,,,,,
,1/20/2015,23.55,BUY,,128.17,,,,,
,1/13/2015,22.772,SELL,,128.43,,,,,
,12/26/2014,22.26,BUY,,125.79,,,,,
,12/19/2014,22.51,SHORT,,124.91,,,,,
,12/17/2014,21.57,BUY,,120.17,,,,,
,12/9/2014,25.182,SHORT,,105.52,,,,,
,12/3/2014,25.5552,BUY,,107.51,,,,,
,11/12/2014,28.16,SELL,,107.73,,,,,
,11/7/2014,28.68,BUY,,109.94,,,,,
,10/31/2014,26.99,SELL,,110.16,,,,,
,10/16/2014,25.63,BUY,,104.82,,,,,
,10/9/2014,27.06,SHORT,,99.96,,,,,
,10/6/2014,27.0999,BUY,,100.51,,,,,
,9/30/2014,27.9551,SHORT,,97.92,,,,,
,9/26/2014,27.4999,BUY,,96.71,,,,,
,9/22/2014,28.51,SHORT,,93.78,,,,,
,9/17/2014,28.26,BUY,,93.33,,,,,
,9/11/2014,28,SHORT,,94.58,,,,,
,9/9/2014,28.49,BUY,,96.62,,,,,
,9/3/2014,29.4701,SELL,,96.81,,,,,
,8/11/2014,29.87,BUY,,98.32,,,,,
,8/6/2014,30.47,SHORT,,96.81,,,,,
,8/4/2014,31.25,BUY,,99.69,,,,,
,7/18/2014,32.67,SELL,,99.89,,,,,
,7/11/2014,32.17,BUY,,98.56,,,,,
,7/7/2014,32.165,SELL,,98.76,,,,,
,6/27/2014,31.73,BUY,,97.62,,,,,
,6/25/2014,31.36,SELL,,97.82,,,,,
,6/24/2014,32.06,BUY,,100.2,,,,,
,6/19/2014,31.35,SELL,,100.4,,,,,
,6/16/2014,31.1,BUY,,99.8,,,,,
,CLNE,,,,,,,,,
,5/25/2016,3.115,BUY,,"2,211.89",,,,,
,5/12/2016,3.2201,SELL,,"2,216.32",,,,,
,5/6/2016,2.8349,BUY,,"1,955.11",,,,,
,4/21/2016,3.055,SELL,,"1,959.03",,,,,
,4/19/2016,3.165,BUY,,"2,033.63",,,,,
,4/15/2016,3.035,SELL,,"2,037.71",,,,,
,4/8/2016,2.895,BUY,,"1,947.61",,,,,
,3/23/2016,3.04,SELL,,"1,951.51",,,,,
,3/17/2016,2.97,BUY,,"1,910.39",,,,,
,3/7/2016,3.225,SELL,,"1,914.22",,,,,
,2/11/2016,2.2675,BUY,,"1,348.59",,,,,
,2/2/2016,2.445,SHORT,,"1,262.36",,,,,
,1/29/2016,2.635,BUY,,"1,365.92",,,,,
,1/6/2016,3.495,SHORT,,"1,100.58",,,,,
,12/23/2015,3.66,BUY,,"1,157.16",,,,,
,11/13/2015,4.935,SHORT,,923.27,,,,,
,11/10/2015,5.418,BUY,,"1,017.70",,,,,
,11/5/2015,5.752,SELL,,"1,019.74",,,,,
,10/26/2015,5.2961,BUY,,940.8,,,,,
,10/21/2015,5.4739,SELL,,942.69,,,,,
,10/15/2015,5.2561,BUY,,907,,,,,
,10/12/2015,5.7,SELL,,908.82,,,,,
,9/30/2015,4.405,BUY,,703.75,,,,,
,9/25/2015,4.98,SELL,,705.16,,,,,
,9/16/2015,4.3994,BUY,,624.2,,,,,
,9/8/2015,5.0406,SELL,,625.45,,,,,
,8/26/2015,4.24,BUY,,527.16,,,,,
,8/14/2015,4.99,SHORT,,460.12,,,,,
,8/12/2015,5.26,BUY,,486.96,,,,,
,7/31/2015,5.79,SELL,,487.94,,,,,
,7/28/2015,5.835,BUY,,492.72,,,,,
,7/16/2015,6.37,SHORT,,456.37,,,,,
,7/9/2015,5.79,BUY,,416.48,,,,,
,6/19/2015,7.62,SELL,,417.31,,,,,
,5/29/2015,7.41,BUY,,406.62,,,,,
,5/19/2015,8.11,SHORT,,375.81,,,,,
,5/8/2015,8.7689,BUY,,407.97,,,,,
,5/6/2015,9.52,SELL,,408.79,,,,,
,4/1/2015,5.3425,BUY,,229.87,,,,,
,3/30/2015,5.265,SELL,,230.33,,,,,
,3/24/2015,5.276,BUY,,231.27,,,,,
,3/4/2015,5.66,SELL,,231.73,,,,,
,2/27/2015,5.66,BUY,,232.19,,,,,
,2/12/2015,5.285,SELL,,232.66,,,,,
,2/2/2015,4.49,BUY,,198.06,,,,,
,1/20/2015,4.3951,SHORT,,203.24,,,,,
,1/14/2015,4.605,BUY,,213.8,,,,,
,1/12/2015,4.605,SHORT,,214.66,,,,,
,1/8/2015,4.74,BUY,,221.84,,,,,
,1/6/2015,4.855,SHORT,,217.58,,,,,
,1/2/2015,5.04,BUY,,226.78,,,,,
,12/26/2014,5.24,SHORT,,219.32,,,,,
,12/17/2014,4.505,BUY,,189.31,,,,,
,12/5/2014,5.14,SHORT,,169.17,,,,,
,12/3/2014,5.51,BUY,,182.08,,,,,
,11/26/2014,6.3701,SHORT,,161.06,,,,,
,11/21/2014,6.5099,BUY,,165.25,,,,,
,11/13/2014,6.6,SELL,,165.58,,,,,
,11/7/2014,6.698,BUY,,168.38,,,,,
,11/4/2014,6.82,SELL,,168.72,,,,,
,10/15/2014,6,BUY,,148.73,,,,,
,9/29/2014,8.49,SHORT,,115.46,,,,,
,9/24/2014,8.56,BUY,,116.88,,,,,
,9/19/2014,8.83,SHORT,,113.87,,,,,
,9/17/2014,8.95,BUY,,115.88,,,,,
,8/28/2014,9.99,SELL,,116.11,,,,,
,8/26/2014,9.88,BUY,,115.06,,,,,
,8/22/2014,9.7701,SELL,,115.29,,,,,
,8/18/2014,9.515,BUY,,112.5,,,,,
,7/24/2014,10.41,SHORT,,104.01,,,,,
,7/22/2014,10.43,BUY,,104.63,,,,,
,7/17/2014,10.38,SHORT,,105.56,,,,,
,7/14/2014,10.71,BUY,,109.35,,,,,
,7/7/2014,11.375,SELL,,109.57,,,,,
,6/5/2014,10.34,BUY,,99.8,,,,,
,CLNT,,,,,,,,,
,5/25/2016,0.929,SHORT,,227.01,,,,,
,5/23/2016,0.971,BUY,,238.23,,,,,
,5/19/2016,0.967,SHORT,,240.18,,,,,
,5/16/2016,1.0545,BUY,,262.96,,,,,
,5/6/2016,1.188,SHORT,,237.34,,,,,
,5/4/2016,1.224,BUY,,245.51,,,,,
,4/21/2016,1.2098,SHORT,,249.42,,,,,
,4/14/2016,1.2015,BUY,,248.7,,,,,
,4/11/2016,1.1988,SHORT,,250.26,,,,,
,4/5/2016,1.2175,BUY,,255.18,,,,,
,3/29/2016,1.329,SELL,,255.69,,,,,
,3/24/2016,1.315,BUY,,253.5,,,,,
,3/18/2016,1.287,SHORT,,260.18,,,,,
,3/3/2016,1.3141,BUY,,266.72,,,,,
,2/19/2016,1.2328,SELL,,267.25,,,,,
,2/12/2016,1.1706,BUY,,254.27,,,,,
,1/14/2016,1.1763,SHORT,,254.06,,,,,
,12/17/2015,1.2468,BUY,,270.37,,,,,
,12/10/2015,1.4082,SELL,,270.91,,,,,
,12/1/2015,1.1531,BUY,,222.28,,,,,
,11/11/2015,1.388,SELL,,222.73,,,,,
,11/9/2015,1.422,BUY,,228.64,,,,,
,10/28/2015,1.3981,SELL,,229.1,,,,,
,10/20/2015,1.2589,BUY,,206.7,,,,,
,10/15/2015,1.326,SELL,,207.11,,,,,
,10/9/2015,1.3621,BUY,,213.17,,,,,
,9/14/2015,1.4476,SHORT,,202.09,,,,,
,9/2/2015,1.5021,BUY,,210.54,,,,,
,8/24/2015,1.5975,SHORT,,199.47,,,,,
,8/19/2015,2.0243,BUY,,253.77,,,,,
,8/7/2015,2.624,SHORT,,207.39,,,,,
,7/28/2015,2.705,BUY,,214.65,,,,,
,7/21/2015,2.7256,SHORT,,213.89,,,,,
,7/13/2015,2.8272,BUY,,222.75,,,,,
,7/8/2015,2.785,SHORT,,227.08,,,,,
,7/6/2015,3.01,BUY,,246.41,,,,,
,6/26/2015,3.1768,SELL,,246.9,,,,,
,6/11/2015,3.0231,BUY,,235.43,,,,,
,6/3/2015,3.0621,SHORT,,233.4,,,,,
,6/1/2015,3.0849,BUY,,236.08,,,,,
,5/22/2015,3.09,SHORT,,236.64,,,,,
,5/20/2015,3.069,BUY,,235.97,,,,,
,5/5/2015,3.4115,SELL,,236.44,,,,,
,4/23/2015,3.46,BUY,,240.28,,,,,
,4/20/2015,3.3901,SELL,,240.76,,,,,
,4/15/2015,3.3886,BUY,,241.14,,,,,
,4/2/2015,3.3301,SHORT,,246.44,,,,,
,3/26/2015,3.457,BUY,,256.86,,,,,
,3/13/2015,3.7254,SELL,,257.37,,,,,
,3/3/2015,3.5437,BUY,,245.31,,,,,
,2/27/2015,3.4353,SELL,,245.8,,,,,
,2/24/2015,3.2847,BUY,,235.5,,,,,
,2/13/2015,3.268,SELL,,235.97,,,,,
,2/3/2015,3.0499,BUY,,220.66,,,,,
,1/13/2015,3.303,SHORT,,205.78,,,,,
,1/7/2015,3.405,BUY,,212.99,,,,,
,12/15/2014,3.785,SHORT,,194.33,,,,,
,12/10/2014,3.7941,BUY,,195.58,,,,,
,11/14/2014,4.3959,SELL,,195.97,,,,,
,11/4/2014,3.54,BUY,,158.13,,,,,
,10/27/2014,3.5202,SHORT,,159.66,,,,,
,10/14/2014,3.06,BUY,,139.34,,,,,
,10/7/2014,3.9335,SHORT,,114.48,,,,,
,10/3/2014,4.03,BUY,,117.76,,,,,
,9/9/2014,4.942,SHORT,,99.81,,,,,
,8/26/2014,4.9349,BUY,,100.07,,,,,
,8/14/2014,5.475,SELL,,100.27,,,,,
,8/8/2014,5.4699,BUY,,100.38,,,,,
,7/24/2014,5.7335,SELL,,100.58,,,,,
,7/18/2014,5.4298,BUY,,95.44,,,,,
,7/11/2014,5.414,SHORT,,96.1,,,,,
,7/7/2014,5.6,BUY,,99.8,,,,,
,CLRB,,,,,,,,,
,5/26/2016,3.1429,SELL,,"1,517.25",,,,,
,5/20/2016,1.454,BUY,,703.33,,,,,
,3/23/2016,4.2849,SHORT,,425.22,,,,,
,3/14/2016,5.06,BUY,,504.15,,,,,
,2/16/2016,5.78,SELL,,505.16,,,,,
,1/28/2016,5.21,BUY,,456.26,,,,,
,1/25/2016,5.09,SHORT,,469.15,,,,,
,1/15/2016,5.021,BUY,,464.65,,,,,
,12/24/2015,8.978,SHORT,,323.8,,,,,
,12/18/2015,9.2025,BUY,,333.23,,,,,
,12/8/2015,9.089,SHORT,,338.8,,,,,
,12/4/2015,9.26,BUY,,346.56,,,,,
,10/20/2015,18.9,SHORT,,230.42,,,,,
,10/16/2015,19.82,BUY,,242.61,,,,,
,10/14/2015,18.98,SHORT,,254.86,,,,,
,10/9/2015,19.841,BUY,,267.49,,,,,
,9/29/2015,21.48,SHORT,,249.52,,,,,
,9/24/2015,27.65,BUY,,322.48,,,,,
,9/2/2015,30.52,SHORT,,295.94,,,,,
,8/24/2015,30.581,BUY,,297.72,,,,,
,8/10/2015,31.9805,SELL,,298.32,,,,,
,7/30/2015,32.6255,BUY,,304.95,,,,,
,7/22/2015,34.264,SELL,,305.56,,,,,
,6/30/2015,28.757,BUY,,256.96,,,,,
,6/25/2015,28.07,SELL,,257.47,,,,,
,6/16/2015,28.05,BUY,,257.8,,,,,
,6/8/2015,26.76,SHORT,,271.94,,,,,
,5/15/2015,26.68,BUY,,272.21,,,,,
,5/11/2015,27.97,SHORT,,261.25,,,,,
,5/4/2015,30.171,BUY,,282.94,,,,,
,4/23/2015,31.25,SELL,,283.51,,,,,
,4/10/2015,30.488,BUY,,277.15,,,,,
,3/30/2015,31.56,SELL,,277.71,,,,,
,3/17/2015,26.228,BUY,,231.25,,,,,
,2/23/2015,28.561,SELL,,231.71,,,,,
,2/13/2015,22.389,BUY,,182,,,,,
,1/12/2015,30.101,SHORT,,145.46,,,,,
,12/29/2014,31.74,BUY,,154,,,,,
,12/19/2014,34.4,SELL,,154.31,,,,,
,12/8/2014,27.968,BUY,,125.71,,,,,
,11/28/2014,25.44,SELL,,125.96,,,,,
,11/24/2014,24.5095,BUY,,121.6,,,,,
,11/14/2014,28.15,SELL,,121.84,,,,,
,11/4/2014,22.928,BUY,,99.44,,,,,
,10/29/2014,21.553,SELL,,99.64,,,,,
,10/24/2014,21.347,BUY,,98.89,,,,,
,9/30/2014,22.464,SHORT,,94.58,,,,,
,9/26/2014,23.61,BUY,,99.8,,,,,
,CLRO,,,,,,,,,
,5/18/2016,11.038,SELL,,231.67,,,,,
,5/11/2016,11.084,BUY,,233.1,,,,,
,5/9/2016,10.8851,SELL,,233.57,,,,,
,5/5/2016,11.0199,BUY,,236.94,,,,,
,5/2/2016,10.819,SHORT,,242.39,,,,,
,4/27/2016,10.451,BUY,,235.08,,,,,
,4/18/2016,10.771,SHORT,,229.21,,,,,
,4/13/2016,10.9704,BUY,,234.39,,,,,
,3/17/2016,12.041,SELL,,234.86,,,,,
,3/10/2016,11.76,BUY,,229.84,,,,,
,3/3/2016,11.8063,SHORT,,229.86,,,,,
,3/1/2016,11.9561,BUY,,233.71,,,,,
,2/22/2016,11.99,SELL,,234.18,,,,,
,2/12/2016,12.235,BUY,,239.44,,,,,
,2/9/2016,12.395,SELL,,239.92,,,,,
,1/21/2016,10.705,BUY,,207.62,,,,,
,1/6/2016,12.77,SHORT,,179.44,,,,,
,12/22/2015,13.04,BUY,,183.97,,,,,
,12/18/2015,13.085,SELL,,184.34,,,,,
,11/2/2015,12.3399,BUY,,174.19,,,,,
,10/28/2015,12.02,SHORT,,179.67,,,,,
,10/26/2015,11.91,BUY,,178.74,,,,,
,10/7/2015,12.325,SELL,,179.1,,,,,
,10/1/2015,12.0035,BUY,,174.78,,,,,
,9/17/2015,12.2224,SELL,,175.13,,,,,
,9/4/2015,11.4156,BUY,,163.9,,,,,
,8/25/2015,11.7284,SHORT,,160.28,,,,,
,8/20/2015,11.928,BUY,,163.66,,,,,
,8/7/2015,12.583,SELL,,163.99,,,,,
,8/5/2015,12.672,BUY,,165.48,,,,,
,7/21/2015,13.58,SELL,,165.81,,,,,
,7/14/2015,13,BUY,,159.05,,,,,
,6/19/2015,14.13,SELL,,159.37,,,,,
,6/12/2015,13.43,BUY,,151.78,,,,,
,6/1/2015,13.2501,SELL,,152.08,,,,,
,5/14/2015,13.06,BUY,,150.2,,,,,
,5/11/2015,13,SELL,,150.5,,,,,
,4/23/2015,10.987,BUY,,127.45,,,,,
,4/21/2015,10.75,SHORT,,130.85,,,,,
,4/17/2015,10.631,BUY,,129.92,,,,,
,4/6/2015,10.625,SELL,,130.18,,,,,
,3/30/2015,10.722,BUY,,131.63,,,,,
,3/24/2015,10.978,SELL,,131.89,,,,,
,3/10/2015,10.272,BUY,,123.66,,,,,
,3/4/2015,10.188,SHORT,,125.19,,,,,
,2/9/2015,10.33,BUY,,127.44,,,,,
,1/26/2015,10.3801,SELL,,127.7,,,,,
,1/14/2015,9.66,BUY,,119.08,,,,,
,1/5/2015,9.6,SHORT,,120.31,,,,,
,12/17/2014,9.79,BUY,,123.18,,,,,
,12/10/2014,10.02,SELL,,123.43,,,,,
,12/1/2014,9.38,BUY,,115.78,,,,,
,11/20/2014,9.7701,SELL,,116.01,,,,,
,11/6/2014,9.96,BUY,,118.5,,,,,
,10/30/2014,9.6,SELL,,118.74,,,,,
,10/23/2014,8.165,BUY,,101.19,,,,,
