,Date,Price,Signal,
BEBE,5/25/2016,0.3478,SHORT,729.97
BEBE,5/18/2016,0.3504,BUY,738.38
BEBE,4/28/2016,0.5893,SELL,739.86
BEBE,4/19/2016,0.6111,BUY,768.77
BEBE,4/15/2016,0.569,SELL,770.31
BEBE,4/13/2016,0.5877,BUY,797.22
BEBE,4/11/2016,0.598,SELL,798.82
BEBE,4/5/2016,0.56,BUY,749.56
BEBE,3/18/2016,0.6194,SELL,751.06
BEBE,2/29/2016,0.4601,BUY,559.02
BEBE,2/25/2016,0.4386,SELL,560.14
BEBE,2/16/2016,0.3805,BUY,486.91
BEBE,2/5/2016,0.3814,SHORT,487.71
BEBE,2/3/2016,0.3972,BUY,509.95
BEBE,1/4/2016,0.5644,SELL,510.97
BEBE,12/30/2015,0.5511,BUY,499.93
BEBE,12/21/2015,0.575,SELL,500.93
BEBE,12/17/2015,0.5905,BUY,515.46
BEBE,12/15/2015,0.5392,SELL,516.49
BEBE,12/9/2015,0.4806,BUY,461.28
BEBE,12/3/2015,0.4532,SHORT,492.93
BEBE,11/24/2015,0.4306,BUY,470.23
BEBE,11/2/2015,1.095,SELL,471.17
BEBE,10/28/2015,1.07,BUY,461.34
BEBE,10/23/2015,1.0987,SELL,462.26
BEBE,10/15/2015,1.052,BUY,443.5
BEBE,10/12/2015,1.1685,SELL,444.39
BEBE,10/2/2015,1.0015,BUY,381.64
BEBE,9/21/2015,1.065,SHORT,361.61
BEBE,9/16/2015,1.085,BUY,369.88
BEBE,9/1/2015,1.365,SHORT,308.15
BEBE,8/27/2015,1.755,BUY,397.78
BEBE,8/14/2015,1.85,SHORT,379.87
BEBE,8/5/2015,1.81,BUY,373.15
BEBE,8/3/2015,1.82,SHORT,372.6
BEBE,7/30/2015,1.87,BUY,384.37
BEBE,7/17/2015,2.026,SELL,385.14
BEBE,7/7/2015,1.995,BUY,380.01
BEBE,6/29/2015,2.035,SHORT,374.18
BEBE,6/24/2015,2.095,BUY,386.76
BEBE,6/22/2015,2.01,SHORT,405.46
BEBE,6/18/2015,1.99,BUY,403.04
BEBE,5/12/2015,2.96,SHORT,304.78
BEBE,5/7/2015,3.31,BUY,342.18
BEBE,5/1/2015,3.29,SHORT,345.65
BEBE,4/23/2015,3.325,BUY,350.73
BEBE,4/17/2015,3.425,SHORT,342.15
BEBE,4/15/2015,3.5046,BUY,351.51
BEBE,4/7/2015,3.496,SELL,352.21
BEBE,3/19/2015,3.34,BUY,337.17
BEBE,3/16/2015,3.405,SHORT,332.18
BEBE,3/12/2015,3.465,BUY,339.39
BEBE,2/23/2015,3.835,SELL,340.07
BEBE,2/4/2015,3.56,BUY,316.32
BEBE,1/29/2015,3.735,SELL,316.95
BEBE,1/5/2015,2.245,BUY,190.89
BEBE,12/22/2014,2.645,SHORT,166.48
BEBE,12/17/2014,2.645,BUY,167.15
BEBE,12/10/2014,2.625,SELL,167.48
BEBE,12/5/2014,2.7549,BUY,176.12
BEBE,12/1/2014,3.01,SELL,176.47
BEBE,11/11/2014,2.4,BUY,140.99
BEBE,11/4/2014,2.255,SELL,141.27
BEBE,10/27/2014,2.17,BUY,136.22
BEBE,10/17/2014,2.305,SHORT,129.2
BEBE,10/13/2014,2.08,BUY,117.06
BEBE,10/7/2014,2.23,SHORT,110.12
BEBE,10/3/2014,2.34,BUY,116.02
BEBE,9/3/2014,3.14,SELL,116.25
BEBE,8/29/2014,3.0199,BUY,112.03
BEBE,8/25/2014,2.915,SELL,112.25
BEBE,8/20/2014,2.715,BUY,104.76
BEBE,7/22/2014,2.912,SHORT,98.52
BEBE,7/18/2014,2.945,BUY,100.04
BEBE,6/26/2014,3.2151,SHORT,92.66
BEBE,6/19/2014,3.355,BUY,97.08
BEBE,6/12/2014,3.315,SHORT,98.66
BEBE,6/9/2014,3.34,BUY,99.8
,,,,
BECN,5/20/2016,41.72,BUY,298.98
BECN,5/11/2016,42.42,SHORT,295.31
BECN,5/6/2016,43.08,BUY,301.11
BECN,4/29/2016,43.287,SELL,301.71
BECN,4/27/2016,44.21,BUY,308.76
BECN,4/12/2016,42.585,SELL,309.38
BECN,3/11/2016,39.25,BUY,285.72
BECN,3/8/2016,38.745,SELL,286.29
BECN,2/22/2016,33.84,BUY,250.55
BECN,2/2/2016,39.935,SELL,251.05
BECN,1/22/2016,38.13,BUY,240.18
BECN,1/5/2016,40.86,SHORT,226.04
BECN,12/22/2015,40.75,BUY,226.34
BECN,12/18/2015,40.46,SHORT,228.89
BECN,12/16/2015,40.9,BUY,232.31
BECN,12/2/2015,42.46,SELL,232.78
BECN,11/20/2015,37.79,BUY,207.59
BECN,11/12/2015,37.31,SELL,208.01
BECN,10/22/2015,34.5025,BUY,192.74
BECN,10/13/2015,35.55,SELL,193.13
BECN,10/1/2015,32.86,BUY,178.87
BECN,9/18/2015,35.85,SELL,179.23
BECN,8/27/2015,35.13,BUY,175.98
BECN,8/25/2015,35.01,SELL,176.33
BECN,8/20/2015,35.96,BUY,181.48
BECN,8/18/2015,36.06,SELL,181.84
BECN,8/10/2015,35,BUY,176.85
BECN,8/3/2015,34.775,SELL,177.2
BECN,7/29/2015,34.12,BUY,174.21
BECN,7/24/2015,30.14,SHORT,201.52
BECN,7/22/2015,30.515,BUY,204.85
BECN,7/1/2015,33.07,SELL,205.26
BECN,6/22/2015,31.92,BUY,198.52
BECN,6/4/2015,31.68,SELL,198.92
BECN,5/28/2015,31.56,BUY,198.56
BECN,5/26/2015,31.02,SELL,198.96
BECN,5/4/2015,30.048,BUY,193.11
BECN,4/17/2015,31.68,SELL,193.5
BECN,4/15/2015,31.75,BUY,194.32
BECN,4/13/2015,31.83,SELL,194.71
BECN,3/30/2015,30.81,BUY,188.85
BECN,3/26/2015,30.56,SELL,189.23
BECN,3/16/2015,28.43,BUY,176.39
BECN,3/2/2015,29.88,SELL,176.74
BECN,2/3/2015,24.03,BUY,142.42
BECN,1/28/2015,23.92,SHORT,143.65
BECN,1/22/2015,23.6,BUY,142.3
BECN,1/14/2015,26.07,SHORT,130.51
BECN,1/8/2015,27.31,BUY,137.27
BECN,12/31/2014,28.1,SELL,137.55
BECN,12/17/2014,26.91,BUY,131.99
BECN,12/10/2014,27.565,SHORT,129.44
BECN,12/3/2014,26.7999,BUY,126.35
BECN,11/25/2014,28,SELL,126.6
BECN,11/20/2014,28.54,BUY,129.3
BECN,11/14/2014,28.71,SELL,129.56
BECN,11/12/2014,28.65,BUY,129.55
BECN,11/10/2014,28.35,SELL,129.81
BECN,10/20/2014,25.55,BUY,117.22
BECN,10/6/2014,25.56,SHORT,117.64
BECN,10/2/2014,25.76,BUY,119.04
BECN,8/22/2014,29.01,SELL,119.28
BECN,8/18/2014,28.51,BUY,117.46
BECN,8/12/2014,28.38,SELL,117.7
BECN,8/4/2014,27.78,BUY,115.44
BECN,7/7/2014,33.34,SHORT,99.34
BECN,6/27/2014,33.36,BUY,99.8
,,,,
BELFA,11/25/2015,17.1,QUIT,88.65
BELFA,11/20/2015,16.622,SHORT,91.46
BELFA,11/17/2015,16.4942,BUY,91.12
BELFA,11/4/2015,16.874,SHORT,89.47
BELFA,10/22/2015,19.41,BUY,103.33
BELFA,7/10/2015,20.15,QUIT,103.54
BELFA,7/6/2015,20.3801,BUY,104.93
BELFA,5/22/2015,22.2,SELL,105.14
BELFA,5/12/2015,21.03,BUY,99.8
,,,,
BELFB,5/27/2016,17.77,BUY,355.91
BELFB,5/17/2016,17.34,SELL,356.62
BELFB,4/13/2016,14.07,BUY,289.95
BELFB,4/5/2016,14.58,SELL,290.53
BELFB,3/30/2016,14.68,BUY,293.11
BELFB,3/22/2016,14.14,SELL,293.7
BELFB,3/17/2016,14.01,BUY,291.58
BELFB,3/8/2016,15.2302,SELL,292.16
BELFB,2/23/2016,13.7856,BUY,264.98
BELFB,2/11/2016,14.145,SHORT,259.45
BELFB,2/8/2016,14.4,BUY,265.19
BELFB,2/2/2016,14.63,SHORT,262.13
BELFB,1/29/2016,14.83,BUY,266.78
BELFB,1/25/2016,14.92,SHORT,266.24
BELFB,1/21/2016,14.69,BUY,263.19
BELFB,1/7/2016,16.96,SHORT,233.05
BELFB,12/22/2015,17.349,BUY,239.35
BELFB,12/18/2015,17.021,SHORT,245.03
BELFB,12/16/2015,16.839,BUY,243.38
BELFB,12/2/2015,20.2,SELL,243.87
BELFB,11/11/2015,18.39,BUY,222.46
BELFB,11/9/2015,18.49,SHORT,222.15
BELFB,11/4/2015,19.26,BUY,232.33
BELFB,10/27/2015,22.965,SELL,232.8
BELFB,10/16/2015,20.89,BUY,212.19
BELFB,10/14/2015,20.33,SELL,212.62
BELFB,10/5/2015,19.48,BUY,204.14
BELFB,9/29/2015,18.85,SELL,204.55
BELFB,8/28/2015,17.97,BUY,195.39
BELFB,8/7/2015,22.59,SELL,195.78
BELFB,7/31/2015,20.29,BUY,176.2
BELFB,7/16/2015,22.6,SELL,176.55
BELFB,7/10/2015,22.06,BUY,172.68
BELFB,7/8/2015,21.975,SELL,173.03
BELFB,7/2/2015,20.782,BUY,163.96
BELFB,5/29/2015,22.955,SELL,164.29
BELFB,5/27/2015,22.8,BUY,163.51
BELFB,5/22/2015,22.82,SELL,163.84
BELFB,5/14/2015,21.735,BUY,156.36
BELFB,5/6/2015,21.09,SELL,156.67
BELFB,4/28/2015,18.18,BUY,135.32
BELFB,4/17/2015,18.24,SHORT,135.42
BELFB,4/13/2015,17.68,BUY,131.79
BELFB,3/31/2015,19.22,SELL,132.05
BELFB,3/27/2015,19.275,BUY,132.69
BELFB,3/16/2015,19.34,SHORT,132.78
BELFB,3/3/2015,19.1,BUY,131.66
BELFB,2/20/2015,21.24,SHORT,120.09
BELFB,2/17/2015,23.465,BUY,133.2
BELFB,2/9/2015,23.94,SHORT,131.13
BELFB,2/2/2015,24.215,BUY,133.17
BELFB,1/27/2015,24.82,SHORT,130.52
BELFB,1/26/2015,25.32,BUY,133.68
BELFB,1/20/2015,24.82,SHORT,136.98
BELFB,1/14/2015,25.03,BUY,138.69
BELFB,12/30/2014,27.12,SELL,138.97
BELFB,12/19/2014,26.0987,BUY,134
BELFB,12/5/2014,27.08,SHORT,129.83
BELFB,12/3/2014,27,BUY,129.97
BELFB,12/1/2014,26.31,SHORT,134.01
BELFB,11/26/2014,26.82,BUY,137.16
BELFB,11/7/2014,28.8,SELL,137.43
BELFB,10/29/2014,25.59,BUY,122.36
BELFB,10/27/2014,24.96,SELL,122.61
BELFB,10/14/2014,23.67,BUY,116.51
BELFB,10/1/2014,24.725,SELL,116.74
BELFB,9/22/2014,25.35,BUY,119.93
BELFB,9/12/2014,25.851,SELL,120.17
BELFB,8/29/2014,23.535,BUY,109.62
BELFB,8/19/2014,22.906,SELL,109.84
BELFB,8/14/2014,23.324,BUY,112.07
BELFB,8/4/2014,23.465,SELL,112.29
BELFB,7/22/2014,22.99,BUY,110.24
BELFB,7/7/2014,25.31,SHORT,101.39
BELFB,7/1/2014,25.7575,BUY,103.6
BELFB,6/11/2014,26.88,SELL,103.81
BELFB,6/6/2014,25.79,BUY,99.8
,,,,
BFIN,5/26/2016,12.7,SELL,130.59
BFIN,5/20/2016,12.58,BUY,129.62
BFIN,5/17/2016,12.49,SELL,129.88
BFIN,5/5/2016,12.56,BUY,130.87
BFIN,4/29/2016,12.46,SELL,131.13
BFIN,4/21/2016,11.845,BUY,124.91
BFIN,4/18/2016,11.79,SHORT,126
BFIN,4/13/2016,11.78,BUY,126.4
BFIN,3/14/2016,11.96,SELL,126.65
BFIN,3/4/2016,12.057,BUY,127.93
BFIN,2/29/2016,12.202,SELL,128.19
BFIN,2/25/2016,12.053,BUY,126.88
BFIN,2/3/2016,12.07,SHORT,127.21
BFIN,1/29/2016,12.135,BUY,128.41
BFIN,1/13/2016,12.27,SHORT,127.52
BFIN,12/15/2015,12.8735,BUY,134.33
BFIN,11/30/2015,12.935,SELL,134.6
BFIN,11/20/2015,12.8,BUY,133.46
BFIN,11/17/2015,12.44,SHORT,137.99
BFIN,11/4/2015,12.43,BUY,138.43
BFIN,10/30/2015,12.44,SELL,138.71
BFIN,10/28/2015,12.645,BUY,141.28
BFIN,10/21/2015,12.59,SELL,141.56
BFIN,10/15/2015,12.71,BUY,143.2
BFIN,10/9/2015,12.63,SELL,143.49
BFIN,9/30/2015,12.29,BUY,139.91
BFIN,9/3/2015,12.14,SELL,140.19
BFIN,8/27/2015,12.0099,BUY,138.97
BFIN,8/20/2015,11.99,SELL,139.25
BFIN,8/7/2015,11.94,BUY,138.95
BFIN,8/4/2015,11.93,SELL,139.23
BFIN,7/28/2015,11.9001,BUY,139.16
BFIN,7/8/2015,11.8656,SELL,139.44
BFIN,7/2/2015,11.7759,BUY,138.66
BFIN,6/26/2015,11.935,SHORT,137.38
BFIN,6/24/2015,11.7072,BUY,135.3
BFIN,6/17/2015,11.6944,SHORT,135.99
BFIN,6/15/2015,11.8702,BUY,138.59
BFIN,6/9/2015,11.7506,SHORT,140.58
BFIN,6/5/2015,11.8802,BUY,142.7
BFIN,4/30/2015,12.8071,SHORT,133.6
BFIN,4/27/2015,12.7459,BUY,133.5
BFIN,4/23/2015,12.6476,SHORT,135.09
BFIN,4/16/2015,12.8256,BUY,137.54
BFIN,4/7/2015,13.2855,SELL,137.82
BFIN,2/12/2015,11.7207,BUY,121.83
BFIN,2/9/2015,11.4965,SELL,122.07
BFIN,2/3/2015,11.6109,BUY,123.53
BFIN,1/30/2015,11.4419,SHORT,125.89
BFIN,1/22/2015,11.3271,BUY,125.13
BFIN,1/12/2015,11.5115,SELL,125.38
BFIN,1/8/2015,11.4268,BUY,124.71
BFIN,1/2/2015,11.8005,SELL,124.96
BFIN,12/17/2014,11.5313,BUY,122.35
BFIN,11/26/2014,11.5712,SELL,122.6
BFIN,11/19/2014,11.5014,BUY,122.1
BFIN,11/11/2014,11.7506,SELL,122.34
BFIN,10/27/2014,11.053,BUY,115.31
BFIN,10/22/2014,10.9558,SELL,115.54
BFIN,10/6/2014,10.5646,BUY,111.64
BFIN,10/1/2014,10.3254,SHORT,114.75
BFIN,9/24/2014,10.4848,BUY,116.99
BFIN,9/15/2014,10.5746,SELL,117.22
BFIN,9/11/2014,10.7938,BUY,119.89
BFIN,9/4/2014,10.764,SELL,120.13
BFIN,8/26/2014,10.4351,BUY,116.69
BFIN,8/15/2014,10.4151,SELL,116.92
BFIN,8/6/2014,10.2058,BUY,114.8
BFIN,7/7/2014,11.2224,SELL,115.03
BFIN,6/20/2014,10.3803,BUY,106.61
BFIN,6/11/2014,10.4858,SELL,106.82
BFIN,6/5/2014,9.7772,BUY,99.8
,,,,
BGCP,5/20/2016,8.84,BUY,209.33
BGCP,5/13/2016,8.96,SHORT,207.39
BGCP,5/9/2016,9.15,BUY,212.64
BGCP,4/28/2016,9.215,SELL,213.07
BGCP,4/12/2016,8.85,BUY,205.04
BGCP,4/6/2016,9.0101,SELL,205.45
BGCP,4/1/2016,9.0599,BUY,207
BGCP,3/16/2016,9.06,SELL,207.41
BGCP,2/25/2016,8.85,BUY,203.01
BGCP,2/23/2016,8.815,SELL,203.42
BGCP,2/12/2016,8.4775,BUY,196.02
BGCP,2/10/2016,8.71,SHORT,191.69
BGCP,1/28/2016,8.99,BUY,198.65
BGCP,1/19/2016,8.8156,SHORT,203.47
BGCP,1/12/2016,9.01,BUY,208.79
BGCP,1/6/2016,9.39,SELL,209.21
BGCP,12/23/2015,9.63,BUY,214.99
BGCP,12/18/2015,9.46,SELL,215.42
BGCP,12/16/2015,9.43,BUY,215.17
BGCP,12/8/2015,9.56,SELL,215.6
BGCP,11/18/2015,8.76,BUY,197.95
BGCP,11/11/2015,8.93,SELL,198.35
BGCP,11/3/2015,8.78,BUY,195.41
BGCP,10/30/2015,8.81,SELL,195.8
BGCP,10/13/2015,8.2499,BUY,183.72
BGCP,9/18/2015,8.85,SELL,184.09
BGCP,8/27/2015,8.72,BUY,181.75
BGCP,8/7/2015,9.7601,SELL,182.11
BGCP,7/10/2015,8.76,BUY,163.78
BGCP,6/24/2015,9.17,SELL,164.11
BGCP,6/11/2015,9.0297,BUY,161.92
BGCP,6/1/2015,9.4,SHORT,156.41
BGCP,5/27/2015,9.3099,BUY,155.53
BGCP,5/12/2015,9.49,SHORT,153.25
BGCP,4/29/2015,9.7,BUY,157.27
BGCP,4/7/2015,9.645,SELL,157.59
BGCP,3/27/2015,9.25,BUY,151.44
BGCP,3/25/2015,9.36,SELL,151.74
BGCP,3/12/2015,8.865,BUY,144
BGCP,2/23/2015,9.4053,SELL,144.29
BGCP,2/12/2015,8.91,BUY,136.97
BGCP,2/9/2015,8.6205,SELL,137.24
BGCP,2/3/2015,8.0995,BUY,129.2
BGCP,1/13/2015,8.7,SHORT,121.34
BGCP,1/8/2015,8.88,BUY,124.35
BGCP,1/2/2015,9.14,SELL,124.6
BGCP,12/17/2014,8.5495,BUY,116.78
BGCP,12/12/2014,8.7005,SELL,117.01
BGCP,12/1/2014,8.7699,BUY,118.18
BGCP,11/26/2014,8.66,SELL,118.42
BGCP,11/19/2014,8.78,BUY,120.3
BGCP,11/14/2014,8.56,SELL,120.54
BGCP,11/11/2014,8.59,BUY,121.2
BGCP,11/7/2014,8.57,SELL,121.44
BGCP,10/16/2014,7.23,BUY,102.66
BGCP,10/9/2014,7.36,SHORT,101.28
BGCP,9/30/2014,7.34,BUY,101.41
BGCP,9/17/2014,7.71,SELL,101.61
BGCP,9/9/2014,7.565,BUY,99.9
BGCP,8/20/2014,7.61,SELL,100.1
BGCP,8/18/2014,7.77,BUY,102.41
BGCP,8/7/2014,7.6901,SELL,102.62
BGCP,7/21/2014,7.69,BUY,102.82
BGCP,7/8/2014,7.39,SELL,103.03
BGCP,7/3/2014,7.5485,BUY,105.45
BGCP,6/27/2014,7.5,SELL,105.66
BGCP,6/5/2014,7.07,BUY,99.8
,,,,
BGFV,5/25/2016,8.53,BUY,279.07
BGFV,5/11/2016,9.22,SHORT,260.68
BGFV,5/9/2016,8.85,BUY,251.22
BGFV,4/29/2016,12.145,SELL,251.72
BGFV,4/12/2016,10.915,BUY,226.68
BGFV,4/4/2016,11.095,SHORT,223.96
BGFV,3/28/2016,10.97,BUY,222.33
BGFV,3/22/2016,11.46,SHORT,214.07
BGFV,3/18/2016,11.52,BUY,216.05
BGFV,3/1/2016,13.295,SELL,216.48
BGFV,2/10/2016,12.66,BUY,206.55
BGFV,2/3/2016,11.9201,SELL,206.96
BGFV,1/27/2016,11.4999,BUY,200.06
BGFV,1/20/2016,11.17,SELL,200.46
BGFV,1/11/2016,10.13,BUY,182.16
BGFV,12/30/2015,10.24,SELL,182.53
BGFV,12/22/2015,10,BUY,178.61
BGFV,12/18/2015,10.05,SELL,178.97
BGFV,12/10/2015,9.19,BUY,163.98
BGFV,12/3/2015,9.65,SELL,164.31
BGFV,11/23/2015,9.33,BUY,159.18
BGFV,11/19/2015,8.96,SHORT,166.7
BGFV,11/16/2015,9.17,BUY,171.29
BGFV,11/10/2015,9.33,SHORT,169.08
BGFV,11/3/2015,9.38,BUY,170.67
BGFV,10/23/2015,10.92,SELL,171.01
BGFV,10/19/2015,10.5,BUY,164.76
BGFV,9/18/2015,11.17,SELL,165.09
BGFV,8/27/2015,10.76,BUY,159.35
BGFV,8/25/2015,10.67,SHORT,161.35
BGFV,8/17/2015,11.11,BUY,168.68
BGFV,8/12/2015,11.107,SHORT,169.4
BGFV,8/7/2015,11.055,BUY,169.28
BGFV,7/23/2015,14.57,SELL,169.62
BGFV,7/16/2015,14.505,BUY,169.2
BGFV,7/8/2015,13.995,SHORT,176.3
BGFV,7/1/2015,14.415,BUY,182.32
BGFV,6/26/2015,14.485,SHORT,182.17
BGFV,6/23/2015,14.595,BUY,184.29
BGFV,6/17/2015,14.62,SELL,184.66
BGFV,6/10/2015,14.4767,BUY,183.22
BGFV,6/8/2015,14.465,SELL,183.59
BGFV,5/21/2015,14.35,BUY,182.5
BGFV,5/12/2015,14.3,SELL,182.87
BGFV,4/22/2015,12.33,BUY,157.99
BGFV,4/8/2015,13.02,SELL,158.31
BGFV,3/31/2015,13.25,BUY,161.43
BGFV,3/26/2015,13.4501,SELL,161.75
BGFV,3/18/2015,12.8949,BUY,155.38
BGFV,3/16/2015,12.91,SELL,155.69
BGFV,3/9/2015,12.695,BUY,153.4
BGFV,2/19/2015,12.47,SELL,153.71
BGFV,2/11/2015,12.219,BUY,150.92
BGFV,2/9/2015,12.256,SHORT,151.07
BGFV,2/3/2015,12.204,BUY,151.03
BGFV,1/9/2015,13.69,SELL,151.33
BGFV,1/7/2015,14.19,BUY,157.17
BGFV,1/2/2015,14.61,SELL,157.48
BGFV,12/30/2014,14.86,BUY,160.5
BGFV,12/26/2014,14.445,SELL,160.82
BGFV,12/11/2014,13.0599,BUY,145.69
BGFV,11/28/2014,13.34,SELL,145.98
BGFV,10/10/2014,9.47,BUY,103.84
BGFV,9/18/2014,10.1,SHORT,98.14
BGFV,9/16/2014,10.14,BUY,98.92
BGFV,9/9/2014,10.315,SELL,99.12
BGFV,8/6/2014,10.0195,BUY,96.47
BGFV,7/30/2014,10.3501,SHORT,93.86
BGFV,7/23/2014,11.54,BUY,105.07
BGFV,7/9/2014,12.526,SELL,105.28
BGFV,6/19/2014,11.85,BUY,99.8
,,,,
BGNE,5/19/2016,27.09,SHORT,96.97
BGNE,5/10/2016,27.77,BUY,99.8
,,,,
BHBK,5/12/2016,14.62,SELL,134.8
BHBK,5/10/2016,14.55,BUY,134.42
BHBK,5/5/2016,14.49,SELL,134.69
BHBK,3/29/2016,13.64,BUY,127.04
BHBK,3/9/2016,13.95,SELL,127.29
BHBK,2/26/2016,13.54,BUY,123.8
BHBK,2/2/2016,14.381,SHORT,117.43
BHBK,1/29/2016,14.439,BUY,118.38
BHBK,12/18/2015,15.55,SELL,118.62
BHBK,12/14/2015,15.43,BUY,117.94
BHBK,12/1/2015,16.19,SELL,118.18
BHBK,11/18/2015,14.8565,BUY,108.66
BHBK,11/11/2015,14.3115,SELL,108.88
BHBK,10/20/2015,14.05,BUY,107.1
BHBK,10/14/2015,13.98,SHORT,108.07
BHBK,10/5/2015,13.86,BUY,107.57
BHBK,9/25/2015,14.365,SELL,107.79
BHBK,8/31/2015,13.92,BUY,104.66
BHBK,8/18/2015,14.39,SHORT,101.76
BHBK,8/14/2015,14.335,BUY,101.78
BHBK,7/31/2015,14.5,SELL,101.98
BHBK,7/22/2015,14.715,BUY,103.7
BHBK,7/17/2015,14.84,SELL,103.91
BHBK,7/2/2015,14.25,BUY,99.98
BHBK,6/25/2015,14.274,SELL,100.18
BHBK,5/29/2015,13.54,BUY,95.22
BHBK,5/26/2015,13.46,SELL,95.41
BHBK,5/12/2015,13.48,BUY,95.74
BHBK,4/30/2015,13.575,SELL,95.93
BHBK,4/21/2015,13.49,BUY,95.52
BHBK,4/17/2015,13.23,SELL,95.71
BHBK,3/11/2015,12.945,BUY,93.84
BHBK,2/25/2015,12.86,SHORT,94.84
BHBK,2/19/2015,12.94,BUY,95.81
BHBK,2/9/2015,13.18,SELL,96
BHBK,1/30/2015,13.07,BUY,95.39
BHBK,1/15/2015,13.1904,SELL,95.58
BHBK,1/8/2015,13.1796,BUY,95.69
BHBK,1/2/2015,13.565,SELL,95.88
BHBK,12/24/2014,13.4675,BUY,95.38
BHBK,12/15/2014,13.22,SHORT,97.59
BHBK,12/3/2014,13.24,BUY,98.13
BHBK,12/1/2014,13.204,SHORT,98.79
BHBK,11/26/2014,13.275,BUY,99.72
BHBK,11/12/2014,13.5,SELL,99.92
BHBK,10/28/2014,13.24,BUY,98.19
BHBK,10/23/2014,13.06,SELL,98.39
BHBK,10/13/2014,13.22,BUY,99.8
,,,,
BIB,5/23/2016,41.3789,BUY,277.65
BIB,5/19/2016,39.74,SHORT,290.76
BIB,5/16/2016,40.58,BUY,298.1
BIB,5/12/2016,39.0101,SHORT,311.85
BIB,5/9/2016,40.585,BUY,325.74
BIB,5/4/2016,41.38,SHORT,320.88
BIB,5/2/2016,43.725,BUY,340.42
BIB,4/26/2016,48.83,SELL,341.1
BIB,4/22/2016,49.56,BUY,346.89
BIB,4/19/2016,47.02,SELL,347.59
BIB,4/13/2016,46.36,BUY,343.4
BIB,4/8/2016,46.415,SELL,344.09
BIB,3/31/2016,39.7248,BUY,295.08
BIB,3/28/2016,38.83,SHORT,303.25
BIB,3/18/2016,37.1949,BUY,291.65
BIB,3/4/2016,42.33,SELL,292.23
BIB,3/2/2016,42.74,BUY,295.65
BIB,2/18/2016,42.555,SHORT,298.13
BIB,2/10/2016,37.89,BUY,266.51
BIB,2/8/2016,38.01,SHORT,266.74
BIB,2/4/2016,42.81,BUY,301.63
BIB,1/26/2016,49.285,SHORT,267.67
BIB,1/22/2016,50.4499,BUY,275.1
BIB,12/31/2015,71.7,SELL,275.65
BIB,12/23/2015,70.413,BUY,271.24
BIB,12/11/2015,66.2,SHORT,290.84
BIB,12/8/2015,68.39,BUY,301.67
BIB,11/30/2015,72.475,SELL,302.27
BIB,11/25/2015,70.94,BUY,296.46
BIB,11/20/2015,69.91,SELL,297.05
BIB,11/16/2015,66.02,BUY,281.08
BIB,11/5/2015,71.23,SELL,281.64
BIB,11/3/2015,71.75,BUY,284.26
BIB,10/30/2015,68.22,SELL,284.83
BIB,10/23/2015,60.98,BUY,255.11
BIB,10/21/2015,59.2695,SHORT,263.75
BIB,10/15/2015,58.135,BUY,259.74
BIB,10/13/2015,59.34,SHORT,255.59
BIB,10/1/2015,58.62,BUY,253.5
BIB,9/21/2015,82.15,SELL,254.01
BIB,9/11/2015,79.57,BUY,246.53
BIB,9/3/2015,75.89,SHORT,260.13
BIB,8/27/2015,79.49,BUY,273.56
BIB,8/14/2015,87.55,SHORT,251.5
BIB,8/12/2015,89.745,BUY,258.84
BIB,8/6/2015,93.89,SELL,259.36
BIB,7/28/2015,94.36,BUY,261.18
BIB,7/23/2015,102.72,SELL,261.7
BIB,7/10/2015,91.77,BUY,234.27
BIB,7/8/2015,90.71,SELL,234.74
BIB,7/6/2015,90.5,BUY,234.67
BIB,6/29/2015,89.61,SELL,235.14
BIB,6/11/2015,89.36,BUY,234.95
BIB,6/4/2015,87.6,SELL,235.42
BIB,5/15/2015,84.1,BUY,226.47
BIB,5/13/2015,82.52,SHORT,231.82
BIB,5/7/2015,78.54,BUY,221.52
BIB,4/27/2015,88.515,SELL,221.96
BIB,4/23/2015,88.68,BUY,222.82
BIB,4/14/2015,85.64,SELL,223.27
BIB,3/27/2015,78.765,BUY,205.76
BIB,3/23/2015,88.115,SELL,206.17
BIB,2/26/2015,77.945,BUY,182.74
BIB,2/24/2015,76.705,SELL,183.11
BIB,2/10/2015,67.475,BUY,161.4
BIB,1/28/2015,71.8737,SELL,161.72
BIB,1/20/2015,69.775,BUY,157.31
BIB,1/15/2015,64.3025,SELL,157.63
BIB,1/7/2015,65.07,BUY,159.83
BIB,12/30/2014,63.41,SELL,160.15
BIB,12/26/2014,62.565,BUY,158.33
BIB,12/22/2014,67.275,SELL,158.65
BIB,12/18/2014,65.765,BUY,155.4
BIB,12/12/2014,64.935,SELL,155.71
BIB,12/8/2014,65.58,BUY,157.57
BIB,12/4/2014,64.9475,SELL,157.89
BIB,11/26/2014,62.055,BUY,151.16
BIB,11/13/2014,60.2025,SELL,151.46
BIB,11/10/2014,59.305,BUY,149.5
BIB,11/3/2014,60.58,SELL,149.8
BIB,10/21/2014,51.77,BUY,128.27
BIB,9/30/2014,52.0395,SELL,128.53
BIB,9/17/2014,51.385,BUY,127.17
BIB,9/12/2014,51.4775,SELL,127.42
BIB,9/8/2014,51.1208,BUY,126.79
BIB,9/4/2014,52.5805,SELL,127.04
BIB,8/25/2014,50.605,BUY,122.51
BIB,8/21/2014,49.6775,SELL,122.76
